,,yoshinari:LFHD,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
386,0,-3374.473389,-607.042175,1656.020264,-127.968178,1232.525146,1112.134277,-55.600296,1245.071777,1033.120361,-145.961365,1304.370361,1037.077759,-70.077324,1320.074829,1032.30603,-118.864662,1157.545532,1038.090576,-42.356071,1169.299316,1034.211304
387,0,-3374.882324,-606.619873,1656.072388,-127.903595,1232.504517,1112.286255,-55.624374,1245.109619,1033.108643,-145.943695,1304.400391,1037.073608,-70.066002,1320.092773,1032.318115,-118.877457,1157.564209,1038.098022,-42.389473,1169.338989,1034.225586
388,0,-3375.162354,-606.112,1655.991821,-127.916603,1232.510376,1112.267944,-55.637939,1245.108032,1033.115723,-145.931046,1304.377319,1037.091675,-70.054764,1320.089722,1032.300415,-118.876083,1157.571655,1038.110474,-42.395809,1169.373169,1034.204102
389,0,-3375.568359,-605.693237,1656.109009,-127.923622,1232.505981,1112.250122,-55.613419,1245.101196,1033.113647,-145.971558,1304.349243,1037.088379,-70.065193,1320.079712,1032.295166,-118.889465,1157.575928,1038.083374,-42.395962,1169.375,1034.189575
390,0,-3376.562256,-605.477356,1656.967651,-127.873703,1232.487549,1112.252441,-55.584827,1245.06897,1033.092773,-145.899338,1304.371704,1037.055054,-70.041527,1320.05603,1032.28064,-118.849411,1157.540283,1038.078125,-42.38232,1169.326416,1034.182739
391,0,-3376.561035,-604.816223,1656.437012,-127.853424,1232.444092,1112.25708,-55.556274,1245.040161,1033.0979,-145.892151,1304.359131,1037.051758,-70.038513,1320.050537,1032.305298,-118.836441,1157.514404,1038.088501,-42.344707,1169.286743,1034.203369
392,0,-3376.819824,-604.266174,1656.296753,-127.85643,1232.445801,1112.276978,-55.560093,1245.066284,1033.121094,-145.896149,1304.377808,1037.05957,-70.032135,1320.053101,1032.304443,-118.81147,1157.520874,1038.089722,-42.336117,1169.293823,1034.217285
393,0,-3377.302246,-603.805359,1656.431152,-127.853828,1232.469727,1112.283569,-55.567245,1245.081787,1033.119141,-145.893707,1304.392212,1037.076416,-70.026291,1320.068604,1032.309448,-118.830063,1157.526978,1038.091919,-42.35955,1169.306885,1034.210815
394,0,-3377.605957,-603.265747,1656.332153,-127.892685,1232.50293,1112.26062,-55.594501,1245.10437,1033.125122,-145.895859,1304.374634,1037.081909,-70.038979,1320.081421,1032.299927,-118.852745,1157.581543,1038.092407,-42.379539,1169.346924,1034.204468
395,0,-3377.992676,-602.736816,1656.354858,-127.997711,1232.607544,1112.089844,-55.610516,1245.111084,1033.125732,-145.947311,1304.346313,1037.086426,-70.071808,1320.098267,1032.306885,-118.865311,1157.579956,1038.100464,-42.399643,1169.365967,1034.187622
396,0,-3378.345703,-602.211548,1656.31897,-127.973526,1232.581909,1112.10144,-55.615005,1245.091553,1033.118042,-145.938553,1304.354736,1037.101807,-70.0494,1320.080444,1032.311279,-118.864311,1157.567139,1038.099487,-42.37616,1169.348999,1034.18335
397,0,-3378.663086,-601.639648,1656.220825,-127.965538,1232.552368,1112.12439,-55.584538,1245.080688,1033.111084,-145.94252,1304.374878,1037.095581,-70.047585,1320.087891,1032.315918,-118.84816,1157.547119,1038.085449,-42.360363,1169.318115,1034.198364
398,0,-3379.016113,-601.118286,1656.200439,-127.950577,1232.53064,1112.128906,-55.575775,1245.073975,1033.116943,-145.938629,1304.37854,1037.074707,-70.044609,1320.078125,1032.319214,-118.858398,1157.529541,1038.084717,-42.353855,1169.285278,1034.217773
399,0,-3379.447754,-600.632874,1656.335571,-127.951401,1232.525024,1112.144409,-55.5779,1245.092285,1033.119629,-145.933029,1304.374756,1037.078491,-70.035828,1320.088989,1032.339966,-118.844566,1157.533447,1038.088379,-42.351707,1169.288696,1034.220581
400,0,-3379.683105,-600.115051,1656.234741,-127.980171,1232.567749,1112.118652,-55.596951,1245.10376,1033.13269,-145.948059,1304.375854,1037.086182,-70.05542,1320.097168,1032.315063,-118.865837,1157.57019,1038.105835,-42.397449,1169.348755,1034.200439
401,0,-3379.910889,-599.568909,1656.108154,-128.00708,1232.575317,1112.082153,-55.594921,1245.105591,1033.139404,-145.938446,1304.356323,1037.098877,-70.047157,1320.069702,1032.293945,-118.865364,1157.569458,1038.098145,-42.401814,1169.359741,1034.19104
402,0,-3383.008057,-598.710205,1655.417725,-127.95752,1232.587891,1112.102295,-55.582592,1245.087769,1033.101196,-145.92984,1304.344482,1037.091919,-70.027405,1320.071533,1032.297729,-118.847336,1157.558228,1038.067993,-42.366344,1169.3396,1034.18103
403,0,-3383.602783,-598.073242,1655.199219,-127.954735,1232.53125,1112.100952,-55.565189,1245.075195,1033.102905,-145.90654,1304.353394,1037.077515,-70.022064,1320.064209,1032.307495,-118.828651,1157.533569,1038.077148,-42.347042,1169.322998,1034.198853
404,0,-3380.368896,-597.999878,1655.674927,-127.838326,1232.465088,1112.28479,-55.544792,1245.068237,1033.114502,-145.915588,1304.369019,1037.071045,-70.019577,1320.056763,1032.325317,-118.833817,1157.530151,1038.076782,-42.320702,1169.289307,1034.219116
405,0,-3380.492188,-597.474426,1655.535156,-127.864914,1232.474121,1112.278687,-55.560146,1245.05542,1033.111938,-145.924118,1304.376221,1037.081177,-70.023544,1320.060547,1032.313721,-118.832779,1157.546997,1038.090698,-42.350006,1169.30542,1034.224976
406,0,-3380.641113,-597.005249,1655.452026,-127.96199,1232.581055,1112.107666,-55.593029,1245.111084,1033.122925,-145.938675,1304.379028,1037.091431,-70.025414,1320.089355,1032.296631,-118.838531,1157.575684,1038.097534,-42.380482,1169.316406,1034.206787
407,0,-3380.648438,-596.465027,1655.216919,-128.013779,1232.602539,1112.095215,-55.604031,1245.117432,1033.104858,-145.95813,1304.37561,1037.082886,-70.042244,1320.103271,1032.285034,-118.880432,1157.575562,1038.086182,-42.38702,1169.366821,1034.200684
408,0,-3380.628174,-595.932617,1654.964844,-127.994568,1232.596191,1112.096313,-55.61021,1245.113647,1033.136841,-145.944412,1304.374512,1037.093384,-70.049614,1320.081543,1032.292969,-118.869049,1157.573975,1038.101074,-42.401489,1169.365967,1034.216797
409,0,-3380.711914,-595.423706,1654.874268,-127.890587,1232.490234,1112.258545,-55.57877,1245.088867,1033.119385,-145.926605,1304.374268,1037.076782,-70.031586,1320.084351,1032.287842,-118.858513,1157.559937,1038.091187,-42.373508,1169.327881,1034.204712
410,0,-3380.767822,-594.915344,1654.766113,-127.937897,1232.532959,1112.115234,-55.555794,1245.062622,1033.106445,-145.909546,1304.369873,1037.076538,-69.99794,1320.065796,1032.313354,-118.82338,1157.520752,1038.064209,-42.350452,1169.286743,1034.198364
411,0,-3380.945557,-594.482849,1654.833862,-127.934738,1232.526733,1112.103516,-55.538948,1245.062012,1033.11499,-145.909882,1304.379639,1037.066162,-70.00502,1320.060303,1032.307373,-118.820839,1157.547363,1038.085571,-42.346825,1169.280151,1034.192749
412,0,-3381.066406,-594.031067,1654.852905,-127.860085,1232.480225,1112.263184,-55.565491,1245.086304,1033.113647,-145.916809,1304.365967,1037.082886,-70.008682,1320.084351,1032.305908,-118.823067,1157.563232,1038.090942,-42.348492,1169.312378,1034.206055
413,0,-3381.240723,-593.626282,1654.919922,-127.977119,1232.589966,1112.112183,-55.588264,1245.096191,1033.130737,-145.932587,1304.363037,1037.092773,-70.02253,1320.071411,1032.30249,-118.856606,1157.580811,1038.094482,-42.365108,1169.347168,1034.199951
414,0,-3381.349365,-593.161011,1654.957764,-127.998322,1232.595703,1112.0896,-55.588425,1245.095947,1033.118042,-145.930374,1304.359375,1037.109619,-70.032295,1320.075439,1032.291504,-118.866272,1157.581055,1038.089111,-42.380688,1169.352295,1034.179565
415,0,-3381.43042,-592.717102,1654.932983,-127.97113,1232.567749,1112.117065,-55.57198,1245.082275,1033.109619,-145.92308,1304.362671,1037.088623,-70.025734,1320.070679,1032.276978,-118.849174,1157.552002,1038.083252,-42.360168,1169.329468,1034.178955
416,0,-3381.466064,-592.223877,1654.894775,-127.946808,1232.535278,1112.124756,-55.568836,1245.058105,1033.1073,-145.916077,1304.385132,1037.066772,-70.007706,1320.091187,1032.300171,-118.838448,1157.55249,1038.097046,-42.34729,1169.294312,1034.19751
417,0,-3381.413574,-591.733215,1654.749023,-127.854782,1232.464355,1112.266113,-55.55447,1245.05603,1033.116089,-145.910202,1304.390137,1037.072632,-70.020111,1320.066406,1032.315918,-118.837753,1157.529541,1038.083618,-42.334,1169.290771,1034.203979
418,0,-3381.388184,-591.251099,1654.642334,-127.945648,1232.546143,1112.126465,-55.568466,1245.080078,1033.099487,-145.91539,1304.383545,1037.093262,-70.017174,1320.065552,1032.311646,-118.830841,1157.555298,1038.100464,-42.351982,1169.309082,1034.203003
419,0,-3381.382568,-590.797424,1654.587036,-127.901543,1232.518311,1112.278198,-55.580536,1245.10498,1033.133911,-145.927063,1304.377686,1037.095215,-70.028481,1320.072754,1032.298706,-118.849815,1157.567261,1038.10144,-42.389824,1169.352539,1034.212524
420,0,-3381.340576,-590.37323,1654.493286,-127.990616,1232.601196,1112.100708,-55.606445,1245.116211,1033.122559,-145.942566,1304.371948,1037.111938,-70.040398,1320.081055,1032.284546,-118.884689,1157.600708,1038.090332,-42.394974,1169.36084,1034.199829
421,0,-3381.302246,-589.945984,1654.444092,-127.86499,1232.516357,1112.258057,-55.580193,1245.088989,1033.117065,-145.93895,1304.362305,1037.075073,-70.044357,1320.092773,1032.286255,-118.853531,1157.573853,1038.101562,-42.390644,1169.358032,1034.183105
422,0,-3381.210205,-589.5224,1654.344238,-127.944038,1232.542847,1112.107666,-55.553959,1245.074707,1033.118408,-145.913116,1304.370117,1037.066284,-70.015106,1320.067383,1032.305176,-118.840485,1157.534912,1038.070557,-42.339233,1169.298584,1034.201904
423,0,-3381.288086,-589.168152,1654.452759,-127.835495,1232.446167,1112.276978,-55.554604,1245.041504,1033.107544,-145.912064,1304.37915,1037.089355,-70.006615,1320.059814,1032.310791,-118.823174,1157.534302,1038.095581,-42.336506,1169.279175,1034.204102
424,0,-3381.278564,-588.767151,1654.440186,-127.925369,1232.545532,1112.121704,-55.553055,1245.064575,1033.107422,-145.916519,1304.366211,1037.07605,-70.006645,1320.062012,1032.296021,-118.82589,1157.536499,1038.086792,-42.333832,1169.284424,1034.189941
425,0,-3381.259277,-588.378784,1654.452148,-127.982765,1232.56958,1112.107056,-55.58329,1245.071289,1033.113892,-145.930679,1304.353516,1037.088013,-70.01445,1320.067383,1032.295166,-118.853554,1157.573242,1038.111572,-42.375122,1169.337402,1034.205322
426,0,-3381.137207,-587.977051,1654.351074,-127.975998,1232.596924,1112.108887,-55.577816,1245.086914,1033.091431,-145.933853,1304.367188,1037.087524,-70.029808,1320.07959,1032.271362,-118.86097,1157.587402,1038.066406,-42.406654,1169.348022,1034.163452
427,0,-3381.175293,-587.62207,1654.447266,-127.901169,1232.515991,1112.265991,-55.584839,1245.090942,1033.115479,-145.943649,1304.366089,1037.095459,-70.027328,1320.084106,1032.28833,-118.868881,1157.575439,1038.084229,-42.375668,1169.361816,1034.189209
428,0,-3381.068848,-587.216675,1654.370117,-127.868652,1232.49939,1112.276733,-55.573368,1245.078491,1033.119385,-145.926514,1304.392334,1037.085449,-70.022423,1320.085693,1032.304199,-118.845139,1157.546509,1038.077148,-42.370174,1169.309448,1034.210938
429,0,-3380.955322,-586.852722,1654.308228,-127.935379,1232.551025,1112.134277,-55.561653,1245.06604,1033.098633,-145.91713,1304.375122,1037.09375,-70.01004,1320.073486,1032.310669,-118.817345,1157.550781,1038.093506,-42.338928,1169.276978,1034.210449
430,0,-3380.610352,-586.418091,1653.952881,-127.941666,1232.546509,1112.126099,-55.542416,1245.066895,1033.110718,-145.89418,1304.3927,1037.095703,-70.011513,1320.069458,1032.313354,-118.81546,1157.546631,1038.081787,-42.330269,1169.290039,1034.206055
431,0,-3380.539062,-586.096375,1653.953613,-127.953606,1232.585693,1112.111694,-55.56451,1245.08667,1033.102783,-145.907684,1304.379517,1037.080078,-70.012352,1320.084473,1032.297852,-118.842438,1157.57312,1038.08667,-42.359222,1169.333862,1034.1875
432,0,-3380.486328,-585.803162,1653.991821,-127.98159,1232.609253,1112.106201,-55.585712,1245.095825,1033.118652,-145.932861,1304.364624,1037.101074,-70.026985,1320.086792,1032.294678,-118.856056,1157.567383,1038.090454,-42.389053,1169.369141,1034.172119
433,0,-3380.128662,-585.449585,1653.628052,-127.901001,1232.544678,1112.26062,-55.595341,1245.111328,1033.129395,-145.931976,1304.365479,1037.107788,-70.034134,1320.075928,1032.293945,-118.855194,1157.566284,1038.109497,-42.3787,1169.349609,1034.19165
434,0,-3380.047607,-585.230896,1653.693481,-127.984566,1232.573608,1112.127686,-55.569969,1245.084473,1033.135986,-145.934753,1304.378662,1037.106079,-70.016777,1320.082153,1032.324829,-118.848717,1157.553345,1038.095459,-42.354347,1169.318604,1034.212646
435,0,-3379.858887,-585.005493,1653.653809,-127.845062,1232.468384,1112.281494,-55.547218,1245.044434,1033.110107,-145.898346,1304.381104,1037.085205,-70.001076,1320.072754,1032.322876,-118.819679,1157.543335,1038.086914,-42.332733,1169.286743,1034.219116
436,0,-3379.766846,-584.852844,1653.734741,-127.911583,1232.529663,1112.127441,-55.539837,1245.064575,1033.101685,-145.899933,1304.377686,1037.090088,-70.001465,1320.065308,1032.310913,-118.819878,1157.541016,1038.082397,-42.329544,1169.272827,1034.206543
437,0,-3379.751953,-584.744446,1653.926025,-127.949059,1232.55481,1112.122192,-55.561672,1245.079834,1033.11438,-145.916412,1304.370239,1037.085693,-69.992218,1320.066772,1032.299805,-118.824333,1157.550415,1038.078003,-42.349525,1169.318481,1034.192383
438,0,-3379.519287,-584.526428,1653.800659,-127.987724,1232.592285,1112.09436,-55.588951,1245.099609,1033.119263,-145.928207,1304.360962,1037.097656,-70.033173,1320.068604,1032.287842,-118.853333,1157.562134,1038.11438,-42.386154,1169.319458,1034.183594
439,0,-3379.318359,-584.308655,1653.709229,-128.002182,1232.623779,1112.087402,-55.599747,1245.121826,1033.131592,-145.931396,1304.369263,1037.110596,-70.029358,1320.08667,1032.301392,-118.869179,1157.576416,1038.100952,-42.383934,1169.36731,1034.196777
440,0,-3379.26001,-584.148193,1653.772949,-127.977341,1232.605591,1112.115601,-55.581562,1245.089966,1033.113892,-145.920807,1304.375488,1037.100098,-70.026978,1320.089844,1032.295166,-118.859344,1157.578735,1038.108154,-42.375874,1169.336304,1034.206543
441,0,-3379.070068,-583.893372,1653.662476,-127.880486,1232.480835,1112.277954,-55.550938,1245.07251,1033.107666,-145.912903,1304.385254,1037.107056,-70.014572,1320.067627,1032.325195,-118.835205,1157.56958,1038.104614,-42.3494,1169.298706,1034.2323
442,0,-3378.918945,-583.630676,1653.573242,-127.868652,1232.457031,1112.267212,-55.55986,1245.049561,1033.115112,-145.912643,1304.371826,1037.090576,-70.018036,1320.062256,1032.313232,-118.838585,1157.539185,1038.095825,-42.346302,1169.284058,1034.217529
443,0,-3378.780762,-583.337219,1653.466431,-127.920418,1232.549561,1112.112427,-55.543022,1245.05835,1033.093872,-145.884872,1304.367798,1037.056152,-69.989189,1320.068115,1032.305786,-118.821709,1157.561035,1038.074097,-42.348877,1169.30127,1034.190796
444,0,-3378.63623,-583.028748,1653.357666,-127.951843,1232.576782,1112.091187,-55.563404,1245.079224,1033.114258,-145.911713,1304.359009,1037.094116,-70.000122,1320.064453,1032.28479,-118.835007,1157.565308,1038.087891,-42.367863,1169.350342,1034.187256
445,0,-3378.554443,-582.750244,1653.320312,-127.886551,1232.520996,1112.265259,-55.58395,1245.093872,1033.120117,-145.921555,1304.359619,1037.108032,-70.024757,1320.07959,1032.295044,-118.865623,1157.599365,1038.096191,-42.389194,1169.359863,1034.199341
446,0,-3378.508545,-582.489075,1653.301147,-127.990128,1232.585938,1112.108643,-55.580795,1245.092529,1033.133179,-145.936752,1304.383423,1037.101807,-70.021782,1320.072144,1032.308594,-118.854431,1157.57373,1038.10022,-42.389458,1169.335205,1034.207031
447,0,-3378.458496,-582.184265,1653.252319,-127.950935,1232.557739,1112.11853,-55.56789,1245.069336,1033.125244,-145.923355,1304.378418,1037.100708,-70.023956,1320.082275,1032.321167,-118.845566,1157.559326,1038.104736,-42.371086,1169.306396,1034.217773
448,0,-3378.268066,-581.824524,1653.059204,-127.926109,1232.522827,1112.12085,-55.536358,1245.053711,1033.116455,-145.902283,1304.362183,1037.092163,-69.993317,1320.056641,1032.309814,-118.824776,1157.545166,1038.088745,-42.353771,1169.276367,1034.225586
449,0,-3378.258789,-581.582336,1653.102661,-127.939148,1232.539917,1112.11499,-55.545963,1245.056396,1033.113525,-145.896103,1304.377075,1037.09021,-69.994354,1320.059204,1032.29895,-118.839371,1157.546753,1038.073975,-42.337563,1169.287598,1034.191772
450,0,-3378.087402,-581.254333,1652.966675,-127.961594,1232.575073,1112.076294,-55.565216,1245.056396,1033.113892,-145.907944,1304.369629,1037.08606,-69.99929,1320.061646,1032.292114,-118.832954,1157.538818,1038.089355,-42.380234,1169.320801,1034.179565
451,0,-3378.039062,-580.984131,1653.00354,-128.009415,1232.5979,1112.085815,-55.586273,1245.097046,1033.149292,-145.921799,1304.367676,1037.112793,-70.013321,1320.064697,1032.307007,-118.857056,1157.557739,1038.104248,-42.387253,1169.339966,1034.208374
452,0,-3378.077148,-580.746948,1653.176392,-127.987831,1232.605225,1112.091919,-55.575882,1245.100098,1033.125,-145.924484,1304.381836,1037.104492,-70.013161,1320.100586,1032.299316,-118.857285,1157.57666,1038.109863,-42.376713,1169.360107,1034.198242
453,0,-3378.016846,-580.487366,1653.239502,-127.956467,1232.564087,1112.121094,-55.560711,1245.117188,1033.125488,-145.90976,1304.388672,1037.09021,-70.02713,1320.095581,1032.310791,-118.824738,1157.55188,1038.102661,-42.352306,1169.31665,1034.228271
454,0,-3377.736572,-580.164551,1653.051147,-127.928215,1232.520508,1112.11377,-55.550705,1245.069824,1033.130493,-145.90773,1304.365112,1037.085693,-70.001068,1320.067383,1032.310547,-118.833107,1157.545044,1038.089233,-42.340641,1169.280273,1034.217651
455,0,-3377.530273,-579.882996,1652.97168,-127.934296,1232.543701,1112.109253,-55.538509,1245.045898,1033.114258,-145.897934,1304.369995,1037.086426,-69.994316,1320.059448,1032.320557,-118.826927,1157.525879,1038.064087,-42.321331,1169.281494,1034.215332
456,0,-3377.355957,-579.628418,1652.900513,-127.8647,1232.467041,1112.240601,-55.563957,1245.047974,1033.11792,-145.916168,1304.337158,1037.080078,-70.013901,1320.052612,1032.307983,-118.825211,1157.542236,1038.089966,-42.362858,1169.306763,1034.195801
457,0,-3377.141357,-579.342712,1652.793335,-127.982796,1232.595215,1112.094116,-55.573421,1245.09082,1033.11084,-145.919968,1304.368774,1037.088257,-70.015511,1320.068115,1032.2854,-118.86734,1157.578247,1038.078369,-42.379414,1169.341675,1034.189575
458,0,-3376.793945,-579.019775,1652.493896,-127.975418,1232.603271,1112.114258,-55.571575,1245.115479,1033.118164,-145.92215,1304.363403,1037.084717,-70.016525,1320.080444,1032.282471,-118.863792,1157.584717,1038.093872,-42.369675,1169.346191,1034.195068
