Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,hayashide_LThoraxAngles_X,hayashide_LThoraxAngles_Y,hayashide_LThoraxAngles_Z,hayashide_RThoraxAngles_X,hayashide_RThoraxAngles_Y,hayashide_RThoraxAngles_Z,robot_X,robot_Y,robot_Z
2169,,,,,,,,,,,,,,,,,,,,,,-531.885559,299.585266,1125.18335
2170,,,,,,,,,,,,,,,,,,,,,,-528.461792,299.083405,1125.01123
2171,,,,,,,,,,,,,,,,,,,,,,-525.23645,298.60141,1125.088257
2172,,,,,,,,,,,,,,,,,,,,,,-522.205872,297.949371,1125.109009
2173,,,,,,,,,,,,,,,,,,,,,,-518.854004,297.555145,1125.127319
2174,,,,,,,,,,,,,,,,,,,,,,-515.118103,297.43576,1125.064575
2175,,,,,,,,,,,,,,,,,,,,,,-511.519135,297.330444,1124.918213
2176,,,,,,,,,,,,,,,,,,,,,,-508.033752,297.099701,1124.935913
2177,,,,,,,,,,,,,,,,,,,,,,-504.797638,296.780609,1124.954346
2178,,,,,,,,,,,,,,,,,,,,,,-501.83194,296.362061,1125.00647
2179,,,,,,,,,,,,,,,,,,,,,,-498.287201,296.534851,1124.918213
2180,,,,,,,,,,,,,,,,,,,,,,-494.912811,297.007782,1124.86499
2181,,,,,,,,,,,,,,,,,,,,,,-491.958496,297.022583,1124.865723
2182,,,,,,,,,,,,,,,,,,,,,,-488.793945,297.232727,1124.813477
2183,,,,,,,,,,,,,,,,,,,,,,-485.244843,297.380554,1124.77771
2184,,,,,,,,,,,,,,,,,,,,,,-481.915955,297.094482,1124.748535
2185,,,,,,,,,,,,,,,,,,,,,,-478.303192,296.977264,1124.769653
2186,,,,,,,,,,,,,,,,,,,,,,-474.723724,297.003296,1124.697388
2187,,,,,,,,,,,,,,,,,,,,,,-471.759674,296.679047,1124.648193
2188,,,,,,,,,,,,,,,,,,,,,,-468.242249,296.595428,1124.656494
2189,,,,,,,,,,,,,,,,,,,,,,-464.474487,296.534302,1124.612793
2190,,,,,,,,,,,,,,,,,,,,,,-460.768707,296.28476,1124.54541
2191,,,,,,,,,,,,,,,,,,,,,,-456.75119,296.073853,1124.474365
2192,,,,,,,,,,,,,,,,,,,,,,-452.535339,295.810944,1124.378418
2193,,,,,,,,,,,,,,,,,,,,,,-447.98584,295.62085,1124.108154
2194,,,,,,,,,,,,,,,,,,,,,,-443.08728,296.242035,1123.842285
2195,,,,,,,,,,,,,,,,,,,,,,-439.676453,296.423096,1123.662964
2196,,,,,,,,,,,,,,,,,,,,,,-438.174377,296.003265,1123.720093
2197,,,,,,,,,,,,,,,,,,,,,,-437.456085,296.025177,1124.062622
2198,,,,,,,,,,,,,,,,,,,,,,-436.863953,296.276367,1124.331909
2199,,,,,,,,,,,,,,,,,,,,,,-435.478668,296.747314,1124.480713
2200,,,,,,,,,,,,,,,,,,,,,,-432.755524,297.420044,1124.502075
2201,,,,,,,,,,,,,,,,,,,,,,-429.349579,297.756683,1124.36145
2202,,,,,,,,,,,,,,,,,,,,,,-425.342377,297.866669,1124.215576
2203,,,,,,,,,,,,,,,,,,,,,,-421.161499,297.683685,1124.143921
2204,,,,,,,,,,,,,,,,,,,,,,-417.086395,297.359039,1124.142822
2205,,,,,,,,,,,,,,,,,,,,,,-412.876373,297.14743,1124.026855
2206,,,,,,,,,,,,,,,,,,,,,,-408.092712,297.355072,1123.828369
2207,,,,,,,,,,,,,,,,,,,,,,-403.128632,297.618439,1123.589844
2208,,,,,,,,,,,,,,,,,,,,,,-398.153015,297.406586,1123.340576
2209,,,,,,,,,,,,,,,,,,,,,,-393.655273,297.552307,1123.147583
2210,,,,,,,,,,,,,,,,,,,,,,-391.000519,297.538025,1123.191895
2211,,,,,,,,,,,,,,,,,,,,,,-390.126801,297.370239,1123.418579
2212,,,,,,,,,,,,,,,,,,,,,,-389.602722,297.801788,1123.715942
2213,,,,,,,,,,,,,,,,,,,,,,-388.761688,298.608582,1123.894287
2214,,,,,,,,,,,,,,,,,,,,,,-386.854126,299.096313,1123.956909
2215,,,,,,,,,,,,,,,,,,,,,,-383.471497,299.764313,1123.9021
2216,,,,,,,,,,,,,,,,,,,,,,-379.16745,300.428619,1123.777466
2217,,,,,,,,,,,,,,,,,,,,,,-375.148529,300.236725,1123.67749
2218,,,,,,,,,,,,,,,,,,,,,,-370.947113,300.155914,1123.571411
2219,,,,,,,,,,,,,,,,,,,,,,-366.621582,300.32074,1123.483398
2220,,,,,,,,,,,,,,,,,,,,,,-362.797546,300.280548,1123.397095
2221,,,,,,,,,,,,,,,,,,,,,,-359.095825,300.270172,1123.401855
2222,,,,,,,,,,,,,,,,,,,,,,-355.520447,299.91571,1123.421509
2223,,,,,,,,,,,,,,,,,,,,,,-351.856873,299.261536,1123.55481
2224,,,,,,,,,,,,,,,,,,,,,,-348.078949,298.940277,1123.532715
2225,,,,,,,,,,,,,,,,,,,,,,-344.265106,298.798798,1123.424805
2226,,,,,,,,,,,,,,,,,,,,,,-340.403351,299.049255,1123.251709
2227,,,,,,,,,,,,,,,,,,,,,,-336.409393,299.593994,1123.232422
2228,,,,,,,,,,,,,,,,,,,,,,-332.864929,299.701508,1123.196899
2229,,,,,,,,,,,,,,,,,,,,,,-329.582001,299.815247,1123.125244
2230,,,,,,,,,,,,,,,,,,,,,,-325.974121,300.283813,1123.076294
2231,,,,,,,,,,,,,,,,,,,,,,-322.303345,300.984009,1122.946045
2232,,,,,,,,,,,,,,,,,,,,,,-318.921082,301.383972,1122.802734
2233,,,,,,,,,,,,,,,,,,,,,,-315.138641,301.613403,1122.767334
2234,,,,,,,,,,,,,,,,,,,,,,-310.917938,301.937439,1122.645752
2235,,,,,,,,,,,,,,,,,,,,,,-307.592743,301.455994,1122.596558
2236,,,,,,,,,,,,,,,,,,,,,,-304.901672,300.404846,1122.737305
2237,,,,,,,,,,,,,,,,,,,,,,-302.361481,299.442566,1122.930786
2238,,,,,,,,,,,,,,,,,,,,,,-299.811127,298.494629,1123.05188
2239,,,,,,,,,,,,,,,,,,,,,,-296.583893,297.732971,1123.049927
2240,,,,,,,,,,,,,,,,,,,,,,-292.607971,297.589355,1123.020752
2241,,,,,,,,,,,,,,,,,,,,,,-288.392151,297.628448,1123.006348
2242,,,,,,,,,,,,,,,,,,,,,,-284.483154,297.571045,1122.904419
2243,,,,,,,,,,,,,,,,,,,,,,-280.431915,298.177094,1122.900513
2244,,,,,,,,,,,,,,,,,,,,,,-276.573853,298.746338,1122.759033
2245,,,,,,,,,,,,,,,,,,,,,,-273.09082,299.086609,1122.641724
2246,,,,,,,,,,,,,,,,,,,,,,-269.436005,299.474152,1122.742798
2247,,,,,,,,,,,,,,,,,,,,,,-265.428589,299.725037,1122.620728
2248,,,,,,,,,,,,,,,,,,,,,,-261.046906,299.997711,1122.427856
2249,,,,,,,,,,,,,,,,,,,,,,-256.498932,300.333405,1122.275391
2250,,,,,,,,,,,,,,,,,,,,,,-252.558823,300.123047,1122.103638
2251,,,,,,,,,,,,,,,,,,,,,,-249.453064,299.995941,1122.016846
2252,,,,,,,,,,,,,,,,,,,,,,-247.304993,300.036102,1121.872803
2253,,,,,,,,,,,,,,,,,,,,,,-246.273361,300.138428,1121.859131
2254,,,,,,,,,,,,,,,,,,,,,,-246.397522,300.324646,1121.864014
2255,,,,,,,,,,,,,,,,,,,,,,-247.74295,300.75177,1121.956421
2256,,,,,,,,,,,,,,,,,,,,,,-250.310715,301.07608,1122.102417
2257,,,,,,,,,,,,,,,,,,,,,,-254.247879,301.302673,1122.233765
2258,,,,,,,,,,,,,,,,,,,,,,-258.676453,301.445099,1122.574341
2259,,,,,,,,,,,,,,,,,,,,,,-262.979065,301.481262,1122.999146
2260,,,,,,,,,,,,,,,,,,,,,,-265.750549,301.427368,1123.39502
2261,,,,,,,,,,,,,,,,,,,,,,-267.087463,301.718292,1123.769775
2262,,,,,,,,,,,,,,,,,,,,,,-267.976379,301.904297,1124.20752
2263,,,,,,,,,,,,,,,,,,,,,,-269.247894,301.204468,1124.602295
2264,,,,,,,,,,,,,,,,,,,,,,-269.820099,300.808502,1124.927856
2265,,,,,,,,,,,,,,,,,,,,,,-269.324371,301.194885,1125.260864
2266,,,,,,,,,,,,,,,,,,,,,,-268.101105,301.428253,1125.512939
2267,,,,,,,,,,,,,,,,,,,,,,-266.296021,301.573639,1125.7146
2268,,,,,,,,,,,,,,,,,,,,,,-263.662659,301.713776,1125.847534
2269,,,,,,,,,,,,,,,,,,,,,,-259.748199,301.684021,1125.727173
2270,,,,,,,,,,,,,,,,,,,,,,-254.21196,301.548279,1125.376343
2271,,,,,,,,,,,,,,,,,,,,,,-247.071899,301.962128,1124.954224
2272,,,,,,,,,,,,,,,,,,,,,,-238.989105,302.101715,1124.426147
2273,,,,,,,,,,,,,,,,,,,,,,-230.588272,301.704224,1123.754639
2274,,,,,,,,,,,,,,,,,,,,,,-220.803802,301.186676,1122.932617
2275,,,,,,,,,,,,,,,,,,,,,,-209.704483,300.638123,1122.187744
2276,,,,,,,,,,,,,,,,,,,,,,-197.69545,300.91922,1121.88623
2277,,,,,,,,,,,,,,,,,,,,,,-187.869888,301.723602,1121.418823
2278,,,,,,,,,,,,,,,,,,,,,,-182.563889,300.110382,1121.477783
2279,,,,,,,,,,,,,,,,,,,,,,-179.414597,298.475616,1121.801636
2280,,,,,,,,,,,,,,,,,,,,,,-176.567841,298.808807,1122.036621
2281,,,,,,,,,,,,,,,,,,,,,,-174.082275,298.491638,1122.106689
2282,,,,,,,,,,,,,,,,,,,,,,-170.646179,298.52594,1122.074707
2283,,,,,,,,,,,,,,,,,,,,,,-166.912827,300.057343,1121.975586
2284,,,,,,,,,,,,,,,,,,,,,,-163.44014,300.197021,1121.96875
2285,,,,,,,,,,,,,,,,,,,,,,-160.494934,300.276215,1121.828003
2286,,,,,,,,,,,,,,,,,,,,,,-158.234756,300.853333,1121.997314
2287,,,,,,,,,,,,,,,,,,,,,,-156.707291,300.402954,1122.041748
2288,,,,,,,,,,,,,,,,,,,,,,-155.129028,300.565643,1121.984497
2289,,,,,,,,,,,,,,,,,,,,,,-152.603683,301.779419,1121.997925
2290,,,,,,,,,,,,,,,,,,,,,,-149.617371,301.522736,1121.864868
2291,,,,,,,,,,,,,,,,,,,,,,-146.066208,301.193817,1121.906616
2292,,,,,,,,,,,,,,,,,,,,,,-142.271683,301.654297,1121.96521
2293,,,,,,,,,,,,,,,,,,,,,,-138.645493,301.129364,1121.878906
2294,,,,,,,,,,,,,,,,,,,,,,-135.557892,300.905426,1121.833618
2295,,,,,,,,,,,,,,,,,,,,,,-132.572617,300.97818,1122.001709
2296,,,,,,,,,,,,,,,,,,,,,,-129.967667,300.442078,1121.957031
2297,,,,,,,,,,,,,,,,,,,,,,-126.144844,300.547943,1121.870972
2298,,,,,,,,,,,,,,,,,,,,,,-121.15847,301.334686,1121.796143
2299,,,,,,,,,,,,,,,,,,,,,,-115.755333,301.155823,1121.591675
2300,,,,,,,,,,,,,,,,,,,,,,-109.762596,300.727356,1121.40332
2301,,,,,,,,,,,,,,,,,,,,,,-104.171997,301.236084,1121.286743
2302,,,,,,,,,,,,,,,,,,,,,,-99.600197,301.015411,1121.110229
2303,,,,,,,,,,,,,,,,,,,,,,-96.016708,300.740997,1121.11731
2304,,,,,,,,,,,,,,,,,,,,,,-92.785652,300.964478,1121.236206
2305,,,,,,,,,,,,,,,,,,,,,,-89.735741,300.738678,1121.225586
2306,,,,,,,,,,,,,,,,,,,,,,-86.469589,300.434845,1121.180176
2307,,,,,,,,,,,,,,,,,,,,,,-82.564423,300.328094,1121.082275
2308,,,,,,,,,,,,,,,,,,,,,,-77.895546,300.292236,1121.072144
2309,,,,,,,,,,,,,,,,,,,,,,-73.140396,300.847839,1121.000366
2310,,,,,,,,,,,,,,,,,,,,,,-69.2752,301.180481,1120.895142
2311,,,,,,,,,,,,,,,,,,,,,,-66.463615,301.054291,1120.969971
2312,,,,,,,,,,,,,,,,,,,,,,-63.921219,301.372742,1121.057617
2313,,,,,,,,,,,,,,,,,,,,,,-61.636486,301.526459,1121.068481
2314,,,,,,,,,,,,,,,,,,,,,,-58.842743,301.289124,1121.030396
2315,,,,,,,,,,,,,,,,,,,,,,-55.756863,301.536285,1121.052979
2316,,,,,,,,,,,,,,,,,,,,,,-52.256344,301.590393,1121.045166
2317,,,,,,,,,,,,,,,,,,,,,,-48.643757,301.126465,1120.98877
2318,,,,,,,,,,,,,,,,,,,,,,-44.716438,301.373566,1121.089844
2319,,,,,,,,,,,,,,,,,,,,,,-40.879478,301.350433,1121.029297
2320,,,,,,,,,,,,,,,,,,,,,,-37.245762,301.138397,1121.030518
2321,,,,,,,,,,,,,,,,,,,,,,-33.630135,301.020081,1120.989746
2322,,,,,,,,,,,,,,,,,,,,,,-30.012547,300.795654,1121.00293
2323,,,,,,,,,,,,,,,,,,,,,,-26.092686,300.984467,1121.069092
2324,,,,,,,,,,,,,,,,,,,,,,-22.341341,301.070282,1121.037964
2325,,,,,,,,,,,,,,,,,,,,,,-18.619968,300.995331,1121.001465
2326,,,,,,,,,,,,,,,,,,,,,,-14.789933,300.902405,1120.930298
2327,,,,,,,,,,,,,,,,,,,,,,-10.693758,300.771149,1120.883667
2328,,,,,,,,,,,,,,,,,,,,,,-6.616716,300.540161,1120.846191
2329,,,,,,,,,,,,,,,,,,,,,,-2.085683,300.387421,1120.846558
2330,,,,,,,,,,,,,,,,,,,,,,2.63398,300.511871,1120.715942
2331,,,,,,,,,,,,,,,,,,,,,,7.096857,300.45639,1120.586426
2332,,,,,,,,,,,,,,,,,,,,,,10.855027,300.473328,1120.46814
2333,,,,,,,,,,,,,,,,,,,,,,13.03535,300.315063,1120.521362
2334,,,,,,,,,,,,,,,,,,,,,,13.888988,299.879242,1120.702515
2335,,,,,,,,,,,,,,,,,,,,,,14.546154,299.621246,1120.866943
2336,,,,,,,,,,,,,,,,,,,,,,15.739046,300.095245,1121.02124
2337,,,,,,,,,,,,,,,,,,,,,,17.665518,300.578522,1121.076416
2338,,,,,,,,,,,,,,,,,,,,,,20.446005,300.951538,1120.891235
2339,,,,,,,,,,,,,,,,,,,,,,23.710745,301.383423,1120.855103
2340,,,,,,,,,,,,,,,,,,,,,,27.056696,301.039185,1120.816772
2341,,,,,,,,,,,,,,,,,,,,,,30.756311,300.424591,1120.845459
2342,,,,,,,,,,,,,,,,,,,,,,35.086029,300.595612,1120.736694
2343,,,,,,,,,,,,,,,,,,,,,,39.162968,301.17572,1120.465576
2344,,,,,,,,,,,,,,,,,,,,,,42.828728,301.472321,1120.354248
2345,,,,,,,,,,,,,,,,,,,,,,46.061268,301.572784,1120.334961
2346,,,,,,,,,,,,,,,,,,,,,,49.677597,301.868774,1120.27478
2347,,,,,,,,,,,,,,,,,,,,,,53.107056,302.37796,1120.202881
2348,,,,,,,,,,,,,,,,,,,,,,56.627571,302.977905,1120.078247
2349,,,,,,,,,,,,,,,,,,,,,,59.792961,303.662079,1119.96936
2350,,,,,,,,,,,,,,,,,,,,,,63.068314,304.099396,1119.900269
2351,,,,,,,,,,,,,,,,,,,,,,66.141441,304.097137,1119.822266
2352,,,,,,,,,,,,,,,,,,,,,,69.457108,303.902649,1119.75061
2353,,,,,,,,,,,,,,,,,,,,,,73.244415,303.770294,1119.836914
2354,,,,,,,,,,,,,,,,,,,,,,77.384323,303.427124,1119.801392
2355,,,,,,,,,,,,,,,,,,,,,,81.535393,302.82309,1119.752563
2356,,,,,,,,,,,,,,,,,,,,,,85.514931,302.290253,1119.715332
2357,,,,,,,,,,,,,,,,,,,,,,89.109787,302.081177,1119.684814
2358,,,,,,,,,,,,,,,,,,,,,,92.295441,301.634216,1119.696655
2359,,,,,,,,,,,,,,,,,,,,,,95.479378,301.336487,1119.67749
2360,,,,,,,,,,,,,,,,,,,,,,98.484711,301.098114,1119.64856
2361,,,,,,,,,,,,,,,,,,,,,,101.800133,300.980652,1119.625244
2362,,,,,,,,,,,,,,,,,,,,,,105.352074,301.351135,1119.546265
2363,,,,,,,,,,,,,,,,,,,,,,109.096893,301.825836,1119.405273
2364,,,,,,,,,,,,,,,,,,,,,,112.800751,302.469269,1119.330566
2365,,,,,,,,,,,,,,,,,,,,,,116.570595,303.209839,1119.267456
2366,,,,,,,,,,,,,,,,,,,,,,119.985756,303.661987,1119.13623
2367,,,,,,,,,,,,,,,,,,,,,,123.47937,304.182892,1119.070557
2368,,,,,,,,,,,,,,,,,,,,,,126.697136,304.69458,1118.999756
2369,,,,,,,,,,,,,,,,,,,,,,129.873352,304.858673,1118.958252
2370,,,,,,,,,,,,,,,,,,,,,,132.900665,304.944946,1118.903076
2371,,,,,,,,,,,,,,,,,,,,,,136.121979,305.074921,1118.928101
2372,,,,,,,,,,,,,,,,,,,,,,139.333221,304.810577,1118.930908
2373,,,,,,,,,,,,,,,,,,,,,,142.495361,304.441498,1119.002197
2374,,,,,,,,,,,,,,,,,,,,,,145.972824,303.917297,1119.031006
2375,,,,,,,,,,,,,,,,,,,,,,149.641159,303.460541,1119.162231
2376,,,,,,,,,,,,,,,,,,,,,,153.28743,303.112671,1119.112305
2377,,,,,,,,,,,,,,,,,,,,,,156.579376,302.793854,1119.110718
2378,,,,,,,,,,,,,,,,,,,,,,159.951401,302.903748,1119.115967
2379,,,,,,,,,,,,,,,,,,,,,,163.489029,303.216156,1119.121216
2380,,,,,,,,,,,,,,,,,,,,,,167.094131,303.444977,1118.968872
2381,,,,,,,,,,,,,,,,,,,,,,170.771454,303.627106,1118.931641
2382,,,,,,,,,,,,,,,,,,,,,,174.568069,303.843811,1118.862549
2383,,,,,,,,,,,,,,,,,,,,,,178.465576,303.865479,1118.826294
2384,,,,,,,,,,,,,,,,,,,,,,182.573288,304.045074,1118.832031
2385,,,,,,,,,,,,,,,,,,,,,,186.428375,304.051544,1118.749512
2386,,,,,,,,,,,,,,,,,,,,,,190.287384,303.753113,1118.727783
2387,,,,,,,,,,,,,,,,,,,,,,193.916687,303.401154,1118.761719
2388,,,,,,,,,,,,,,,,,,,,,,197.749313,303.003174,1118.745239
2389,,,,,,,,,,,,,,,,,,,,,,201.390732,302.532501,1118.605103
2390,,,,,,,,,,,,,,,,,,,,,,204.942047,302.386597,1118.503174
2391,,,,,,,,,,,,,,,,,,,,,,208.41124,302.327301,1118.498047
2392,,,,,,,,,,,,,,,,,,,,,,211.936508,302.543701,1118.416992
2393,,,,,,,,,,,,,,,,,,,,,,215.338074,302.818573,1118.388672
2394,,,,,,,,,,,,,,,,,,,,,,218.767563,303.022034,1118.263794
2395,,,,,,,,,,,,,,,,,,,,,,222.326935,303.545715,1118.158569
2396,,,,,,,,,,,,,,,,,,,,,,225.93425,303.944397,1118.008911
2397,,,,,,,,,,,,,,,,,,,,,,229.719498,304.220734,1117.877686
2398,,,,,,,,,,,,,,,,,,,,,,233.543228,304.686859,1117.803101
2399,,,,,,,,,,,,,,,,,,,,,,237.394684,304.66449,1117.755249
2400,,,,,,,,,,,,,,,,,,,,,,241.39209,304.280457,1117.719727
2401,,,,,,,,,,,,,,,,,,,,,,245.237778,304.168152,1117.61499
2402,,,,,,,,,,,,,,,,,,,,,,249.358368,304.070953,1117.570923
2403,,,,,,,,,,,,,,,,,,,,,,253.260193,303.773895,1117.436157
2404,,,,,,,,,,,,,,,,,,,,,,257.28656,303.704956,1117.511719
2405,,,,,,,,,,,,,,,,,,,,,,261.261017,303.511047,1117.484619
2406,,,,,,,,,,,,,,,,,,,,,,265.296967,303.402527,1117.384766
2407,,,,,,,,,,,,,,,,,,,,,,269.156677,303.372437,1117.326416
2408,,,,,,,,,,,,,,,,,,,,,,273.10257,303.431854,1117.268799
2409,,,,,,,,,,,,,,,,,,,,,,277.156158,303.513123,1117.161987
2410,,,,,,,,,,,,,,,,,,,,,,281.311279,303.891602,1117.026733
2411,,,,,,,,,,,,,,,,,,,,,,285.413147,304.239563,1116.893066
2412,,,,,,,,,,,,,,,,,,,,,,289.446259,304.357086,1116.819214
2413,,,,,,,,,,,,,,,,,,,,,,293.570526,304.716217,1116.750977
2414,,,,,,,,,,,,,,,,,,,,,,297.271088,305.199371,1116.767822
2415,,,,,,,,,,,,,,,,,,,,,,300.73468,305.288269,1116.691284
2416,,,,,,,,,,,,,,,,,,,,,,304.235809,305.41156,1116.659424
2417,,,,,,,,,,,,,,,,,,,,,,308.055023,305.306335,1116.716309
2418,,,,,,,,,,,,,,,,,,,,,,312.087128,304.75531,1116.74292
2419,,,,,,,,,,,,,,,,,,,,,,316.240814,304.509766,1116.739258
2420,,,,,,,,,,,,,,,,,,,,,,320.316956,304.045288,1116.784546
2421,,,,,,,,,,,,,,,,,,,,,,324.376587,303.501221,1116.838257
2422,,,,,,,,,,,,,,,,,,,,,,328.651245,303.096344,1116.782349
2423,,,,,,,,,,,,,,,,,,,,,,332.806549,302.590759,1116.818115
2424,,,,,,,,,,,,,,,,,,,,,,337.057129,301.787384,1116.85083
2425,,,,,,,,,,,,,,,,,,,,,,341.564758,301.070557,1116.910889
2426,,,,,,,,,,,,,,,,,,,,,,346.122253,300.690674,1116.967896
2427,,,,,,,,,,,,,,,,,,,,,,350.351837,300.324921,1116.889526
2428,,,,,,,,,,,,,,,,,,,,,,354.530426,300.237274,1116.855713
2429,,,,,,,,,,,,,,,,,,,,,,358.752625,300.397339,1116.767944
2430,,,,,,,,,,,,,,,,,,,,,,363.391235,300.562225,1116.710571
2431,,,,,,,,,,,,,,,,,,,,,,368.355682,300.796082,1116.687012
2432,,,,,,,,,,,,,,,,,,,,,,373.433289,301.102692,1116.574951
2433,,,,,,,,,,,,,,,,,,,,,,378.174713,301.627441,1116.455933
2434,,,,,,,,,,,,,,,,,,,,,,382.09494,302.046051,1116.320312
2435,,,,,,,,,,,,,,,,,,,,,,385.032135,301.855194,1116.311279
2436,,,,,,,,,,,,,,,,,,,,,,387.600189,302.04953,1116.355835
2437,,,,,,,,,,,,,,,,,,,,,,390.587494,302.194733,1116.312012
2438,,,,,,,,,,,,,,,,,,,,,,394.144653,301.71347,1116.106445
2439,,,,,,,,,,,,,,,,,,,,,,398.769196,301.523956,1116.176147
2440,,,,,,,,,,,,,,,,,,,,,,403.602356,301.252289,1116.10083
2441,,,,,,,,,,,,,,,,,,,,,,408.198669,300.441101,1116.060181
2442,,,,,,,,,,,,,,,,,,,,,,411.718323,300.158478,1116.018433
2443,,,,,,,,,,,,,,,,,,,,,,414.125458,299.941406,1116.01355
2444,,,,,,,,,,,,,,,,,,,,,,415.938293,299.596039,1116.057129
2445,,,,,,,,,,,,,,,,,,,,,,418.036316,299.985657,1116.031982
2446,,,,,,,,,,,,,,,,,,,,,,420.820007,300.656891,1115.961426
2447,,,,,,,,,,,,,,,,,,,,,,424.573608,300.916046,1115.877563
2448,,,,,,,,,,,,,,,,,,,,,,428.786224,301.390411,1115.744263
2449,,,,,,,,,,,,,,,,,,,,,,433.343506,301.779327,1115.638672
2450,,,,,,,,,,,,,,,,,,,,,,437.759613,301.777435,1115.565063
2451,,,,,,,,,,,,,,,,,,,,,,441.681732,301.90448,1115.486084
2452,,,,,,,,,,,,,,,,,,,,,,445.648376,302.271088,1115.354614
2453,,,,,,,,,,,,,,,,,,,,,,449.541687,302.577972,1115.200684
2454,,,,,,,,,,,,,,,,,,,,,,453.7883,302.718872,1115.097046
2455,,,,,,,,,,,,,,,,,,,,,,458.719299,302.475128,1115.046387
2456,,,,,,,,,,,,,,,,,,,,,,464.081512,302.565277,1114.969482
2457,,,,,,,,,,,,,,,,,,,,,,468.922058,302.550415,1114.848022
2458,,,,,,,,,,,,,,,,,,,,,,472.967163,302.27948,1114.742188
2459,,,,,,,,,,,,,,,,,,,,,,475.512878,302.403076,1114.73645
2460,,,,,,,,,,,,,,,,,,,,,,476.663361,302.375671,1114.729736
2461,,,,,,,,,,,,,,,,,,,,,,476.599396,301.973236,1114.717041
2462,,,,,,,,,,,,,,,,,,,,,,475.691742,301.634338,1114.754517
2463,,,,,,,,,,,,,,,,,,,,,,474.13382,301.285156,1114.816772
2464,,,,,,,,,,,,,,,,,,,,,,471.305481,301.118744,1114.794067
2465,,,,,,,,,,,,,,,,,,,,,,467.321136,301.455139,1114.953857
2466,,,,,,,,,,,,,,,,,,,,,,463.252136,302.061371,1115.079712
2467,,,,,,,,,,,,,,,,,,,,,,460.027344,302.209076,1115.002197
2468,,,,,,,,,,,,,,,,,,,,,,457.710693,301.962433,1115.118408
2469,,,,,,,,,,,,,,,,,,,,,,456.501007,301.352997,1115.147339
2470,,,,,,,,,,,,,,,,,,,,,,455.947388,301.217468,1115.161255
2471,,,,,,,,,,,,,,,,,,,,,,455.859985,301.506409,1115.095581
2472,,,,,,,,,,,,,,,,,,,,,,455.98819,302.035126,1115.050903
2473,,,,,,,,,,,,,,,,,,,,,,456.228485,302.369446,1115.009155
2474,,,,,,,,,,,,,,,,,,,,,,456.474487,302.308777,1114.984741
2475,,,,,,,,,,,,,,,,,,,,,,457.024872,301.875031,1114.990479
2476,,,,,,,,,,,,,,,,,,,,,,457.623962,301.717255,1115.059814
2477,,,,,,,,,,,,,,,,,,,,,,458.145721,301.520477,1115.103271
2478,,,,,,,,,,,,,,,,,,,,,,458.277924,301.193726,1115.125
2479,,,,,,,,,,,,,,,,,,,,,,458.192657,301.271881,1115.177002
2480,,,,,,,,,,,,,,,,,,,,,,458.442932,301.369507,1115.175903
2481,,,,,,,,,,,,,,,,,,,,,,459.203186,301.361023,1115.171021
2482,,,,,,,,,,,,,,,,,,,,,,460.807129,301.223389,1115.302246
2483,,,,,,,,,,,,,,,,,,,,,,463.121033,301.197906,1115.401001
2484,,,,,,,,,,,,,,,,,,,,,,465.995087,301.287079,1115.325684
2485,,,,,,,,,,,,,,,,,,,,,,469.798096,301.558258,1115.165771
2486,,,,,,,,,,,,,,,,,,,,,,474.740356,301.747162,1114.977417
2487,,,,,,,,,,,,,,,,,,,,,,480.868408,302.05658,1114.731812
2488,,,,,,,,,,,,,,,,,,,,,,488.216156,302.272064,1114.497681
2489,,,,,,,,,,,,,,,,,,,,,,496.178406,302.469757,1114.394043
2490,,,,,,,,,,,,,,,,,,,,,,503.735016,302.711151,1114.21521
2491,,,,,,,,,,,,,,,,,,,,,,510.238098,302.836273,1114.043457
2492,,,,,,,,,,,,,,,,,,,,,,515.069214,302.60556,1114.071899
2493,,,,,,,,,,,,,,,,,,,,,,518.681091,302.655975,1113.976929
2494,,,,,,,,,,,,,,,,,,,,,,521.978882,302.338135,1113.79248
2495,,,,,,,,,,,,,,,,,,,,,,525.323914,301.857117,1113.758301
2496,,,,,,,,,,,,,,,,,,,,,,528.904541,301.703674,1113.844727
2497,,,,,,,,,,,,,,,,,,,,,,532.209961,301.58371,1113.727661
2498,,,,,,,,,,,,,,,,,,,,,,535.578918,301.669495,1113.681519
2499,,,,,,,,,,,,,,,,,,,,,,538.220703,301.500854,1113.64856
2500,,,,,,,,,,,,,,,,,,,,,,540.652954,301.097687,1113.54248
2501,,,,,,,,,,,,,,,,,,,,,,542.692749,301.251953,1113.520996
2502,,,,,,,,,,,,,,,,,,,,,,545.325439,301.658356,1113.47168
2503,,,,,,,,,,,,,,,,,,,,,,548.356506,301.905487,1113.425537
2504,,,,,,,,,,,,,,,,,,,,,,551.736816,302.121582,1113.327637
2505,,,,,,,,,,,,,,,,,,,,,,555.198669,301.897949,1113.292847
